,overall_qual_x,gr_liv_area_x,garage_area_x,garage_cars_x,total_bsmt_sf_x,1st_flr_sf_x,year_built_x,year_remod/add_x,full_bath_x,garage_yr_blt_x,mas_vnr_area_x,totrms_abvgrd_x,fireplaces_x,ms_subclass_x,open_porch_sf_x,wood_deck_sf_x,lot_area_x,bsmt_full_bath_x,half_bath_x,2nd_flr_sf_x,bsmt_unf_sf_x,bedroom_abvgr_x,screen_porch_x,overall_cond_x,saleprice_x
1224,7,1312,495.0,2.0,1312.0,1312,1958,2001,1,1958.0,125.0,6,1,20,304,0,11355,0.0,1,0,675.0,3,0,7,186000
1225,5,1302,264.0,1.0,630.0,630,1972,1972,2,1972.0,356.0,6,0,160,0,0,1680,0.0,1,672,280.0,3,0,5,111750
1226,9,2696,958.0,3.0,2846.0,2696,2003,2004,2,2003.0,1095.0,10,2,20,150,220,14300,1.0,1,0,1473.0,3,0,5,500000
1227,7,1356,484.0,2.0,628.0,628,2007,2007,2,2007.0,0.0,6,1,60,24,100,10616,0.0,1,728,628.0,3,0,5,177439
1228,9,2184,836.0,3.0,1104.0,1130,2008,2008,2,2008.0,154.0,10,1,60,102,0,11308,1.0,1,1054,168.0,3,0,5,335000
1229,7,1964,483.0,2.0,803.0,1098,1976,1976,2,1976.0,660.0,8,1,60,69,0,10480,0.0,1,866,400.0,4,0,6,205000
1230,8,1321,484.0,2.0,1312.0,1321,1990,1990,1,1990.0,0.0,4,1,120,64,0,5118,1.0,0,0,386.0,1,0,5,212000
1231,8,1646,525.0,2.0,1594.0,1646,2004,2005,2,2004.0,186.0,5,1,120,53,128,3811,1.0,0,0,221.0,2,155,5,246000
1232,7,1260,598.0,2.0,1260.0,1260,1983,1983,2,1983.0,174.0,6,0,20,0,152,10825,1.0,0,0,513.0,3,0,7,181900
1233,5,1316,484.0,2.0,926.0,926,1929,2001,1,1974.0,0.0,6,0,50,0,0,5500,1.0,0,0,0.0,3,0,7,130000
1234,5,1432,360.0,2.0,264.0,768,1910,2002,2,1910.0,0.0,7,0,70,0,270,9600,0.0,0,664,264.0,2,0,7,132000
1235,7,1958,499.0,2.0,779.0,1029,1994,2001,2,1994.0,0.0,7,1,60,93,202,9317,1.0,1,929,282.0,3,0,5,220000
1236,8,1788,522.0,2.0,1753.0,1788,2001,2001,2,2001.0,0.0,7,1,20,151,202,11838,0.0,0,0,1753.0,3,0,5,236500
1237,8,1935,552.0,2.0,832.0,832,2009,2009,2,2009.0,110.0,8,0,60,150,0,8004,1.0,1,1103,288.0,3,0,5,263435
1238,6,1969,400.0,2.0,1272.0,1272,1938,1958,2,1938.0,0.0,9,1,50,34,0,6876,0.0,0,0,1272.0,4,0,6,141000
1239,7,1986,434.0,2.0,847.0,847,2003,2003,2,2003.0,196.0,9,1,60,48,120,8396,0.0,1,1139,847.0,4,0,5,213000
1240,7,1214,520.0,2.0,1214.0,1214,2009,2010,2,2010.0,0.0,6,0,20,25,0,9803,0.0,0,0,1214.0,2,0,5,179781
1241,8,1342,550.0,2.0,1342.0,1342,2006,2007,2,2007.0,176.0,6,1,120,35,0,6240,1.0,0,0,496.0,2,0,5,234250
1242,8,2898,665.0,2.0,1565.0,2898,1976,1976,2,1976.0,0.0,10,1,20,72,0,15498,1.0,0,0,0.0,2,0,6,287000
1243,8,2004,644.0,3.0,870.0,878,2002,2002,2,2002.0,0.0,8,1,60,48,0,12891,1.0,1,1126,219.0,4,0,5,257500
1244,6,986,180.0,1.0,960.0,986,1926,1950,1,1926.0,0.0,5,1,30,128,0,6180,0.0,0,0,960.0,2,0,5,102000
1245,7,1108,280.0,1.0,637.0,1108,1930,1950,1,1930.0,0.0,6,1,45,0,0,7449,0.0,0,0,637.0,3,0,7,139400
1246,3,1214,936.0,3.0,672.0,694,1915,1950,1,1998.0,0.0,6,0,50,0,216,10410,0.0,0,520,672.0,3,0,4,105000
1247,8,2217,621.0,2.0,2217.0,2217,1970,1970,2,1970.0,0.0,8,1,20,207,81,15865,1.0,0,0,1043.0,4,224,6,268000
1248,6,2201,432.0,2.0,697.0,1575,1966,1966,2,1966.0,0.0,8,1,80,236,586,19690,0.0,0,626,697.0,4,0,7,274970
1249,7,1220,397.0,2.0,1220.0,1220,2005,2006,2,2005.0,16.0,5,1,120,16,100,3182,0.0,0,0,1204.0,2,0,5,180000
1250,7,1378,360.0,2.0,689.0,689,1928,2005,2,1928.0,0.0,7,1,70,0,0,9600,0.0,0,689,548.0,3,0,9,161000
1251,4,930,308.0,1.0,0.0,930,1946,2006,1,1946.0,0.0,6,0,20,0,0,11100,0.0,0,0,0.0,2,0,7,84900
1252,5,988,264.0,1.0,988.0,988,1958,1958,1,1958.0,0.0,5,0,190,0,0,13587,1.0,0,0,456.0,2,0,5,119000
1253,8,1964,892.0,3.0,1964.0,1964,2005,2006,2,2005.0,674.0,7,1,20,265,0,11447,1.0,1,0,393.0,3,0,5,370000
1254,7,1270,524.0,2.0,1270.0,1270,2005,2006,2,2005.0,0.0,6,0,20,96,0,7242,0.0,0,0,1270.0,2,0,5,175900
1255,5,2240,528.0,2.0,0.0,1120,1979,1979,2,1979.0,0.0,12,0,90,0,154,7018,0.0,0,1120,0.0,6,0,5,142953
1256,8,1494,478.0,2.0,1494.0,1494,1994,1995,1,1994.0,0.0,5,1,120,30,0,9466,1.0,1,0,0.0,1,217,5,279700
1257,5,1364,331.0,1.0,1179.0,1364,1957,1957,1,1957.0,0.0,6,1,20,60,0,8400,0.0,1,0,556.0,3,0,5,132000
1258,9,2153,736.0,3.0,1440.0,1476,2000,2000,2,2000.0,204.0,8,2,60,142,253,11050,1.0,1,677,536.0,3,0,5,313000
1259,4,1336,570.0,1.0,637.0,897,1920,1950,1,1994.0,0.0,7,0,50,47,0,11040,0.0,1,439,0.0,3,0,6,108000
1260,7,1656,397.0,2.0,746.0,760,2003,2004,2,2003.0,92.0,7,1,60,128,178,6931,0.0,1,896,746.0,3,0,5,165400
1261,6,1499,473.0,2.0,781.0,795,1995,1995,2,1995.0,68.0,6,1,60,91,413,12438,0.0,1,704,781.0,3,0,5,187000
1262,8,2794,810.0,3.0,1462.0,1490,1995,1996,2,1995.0,506.0,9,1,60,146,0,15138,1.0,1,1304,773.0,4,0,5,403000
1263,6,2030,551.0,2.0,848.0,1118,1976,1976,2,1976.0,298.0,8,1,60,224,0,12046,0.0,1,912,692.0,4,0,6,195000
1264,6,1254,525.0,2.0,1218.0,1254,1961,1961,1,1961.0,291.0,6,1,80,0,0,9600,1.0,0,0,618.0,3,168,5,158500
1265,8,1989,586.0,2.0,1065.0,1091,2002,2002,2,2002.0,210.0,7,1,60,60,199,11367,1.0,1,898,133.0,3,0,5,255000
1266,5,1898,484.0,2.0,1898.0,1898,1956,1956,2,1956.0,0.0,7,2,20,51,0,26073,0.0,1,0,782.0,3,0,5,236500
1267,5,988,360.0,1.0,988.0,988,1966,1966,1,1974.0,52.0,5,0,20,0,0,7150,1.0,0,0,263.0,3,0,6,129250
1268,7,1801,484.0,2.0,1501.0,1801,1959,1997,2,1959.0,0.0,6,2,20,54,0,15602,1.0,0,0,254.0,1,161,8,289000
1269,5,1872,484.0,2.0,0.0,936,1976,1976,2,1976.0,0.0,8,0,90,0,0,10260,0.0,2,936,0.0,4,0,4,100000
1270,8,2439,560.0,2.0,1531.0,1531,2001,2001,2,2001.0,256.0,7,1,60,121,184,12728,1.0,1,908,333.0,4,0,5,275000
1271,8,1764,560.0,2.0,850.0,886,1999,2000,2,1999.0,192.0,7,1,60,29,120,11690,0.0,1,878,850.0,3,0,5,207000
1272,5,1200,884.0,2.0,864.0,1200,1965,1998,1,1977.0,166.0,6,0,20,64,0,9230,1.0,1,0,203.0,1,0,8,146000
1273,6,1030,264.0,1.0,494.0,494,1972,1972,1,1973.0,380.0,6,0,160,0,0,1890,0.0,1,536,212.0,3,0,7,116000
1274,7,2034,645.0,2.0,1057.0,1057,1997,1998,2,1998.0,573.0,8,0,60,36,576,9375,1.0,1,977,318.0,3,0,5,219500
1275,7,1405,478.0,2.0,1405.0,1405,2003,2003,2,2003.0,163.0,6,1,120,36,148,3480,0.0,0,0,1405.0,2,0,5,173000
1276,4,1229,284.0,1.0,1134.0,1229,1956,1956,1,1956.0,0.0,6,0,20,0,0,17140,0.0,0,0,75.0,3,0,6,135000
1277,7,1932,610.0,2.0,979.0,992,2003,2003,2,2003.0,0.0,7,1,60,120,0,8749,1.0,1,940,325.0,3,0,5,213000
1278,6,1299,494.0,2.0,967.0,1299,1954,1995,1,1954.0,0.0,6,1,20,0,81,11375,0.0,0,0,231.0,3,0,5,150000
1279,7,1402,648.0,3.0,1258.0,1402,2006,2007,0,2006.0,72.0,7,1,120,16,120,3922,0.0,2,0,1258.0,2,0,5,194201
1280,7,1504,457.0,2.0,1346.0,1504,2005,2006,2,2005.0,16.0,7,1,120,0,156,3182,0.0,0,0,1330.0,1,0,5,181000
1281,6,1442,301.0,1.0,1442.0,1442,1958,1958,1,1958.0,243.0,7,0,20,0,0,9750,0.0,1,0,834.0,4,0,6,157900
1282,7,1779,586.0,2.0,951.0,951,1999,2000,2,1999.0,0.0,7,1,60,107,208,13426,1.0,1,828,57.0,3,0,5,217000
1283,8,1953,1043.0,3.0,1082.0,1082,2005,2006,2,2005.0,0.0,9,1,60,50,160,10574,0.0,1,871,1082.0,3,0,5,252000
1284,7,1909,529.0,2.0,872.0,872,2002,2002,2,2002.0,0.0,8,0,60,108,0,8726,0.0,1,1037,872.0,4,0,5,197000
1285,7,1630,436.0,2.0,868.0,868,2004,2005,2,2004.0,200.0,7,1,60,48,120,7984,0.0,1,762,868.0,3,0,5,189500
1286,5,1250,280.0,1.0,686.0,686,1918,1950,1,1955.0,0.0,7,0,50,0,207,8248,0.0,1,564,686.0,3,0,7,116000
1287,6,1328,528.0,2.0,1328.0,1328,1963,1963,1,1963.0,451.0,6,2,20,26,0,9790,1.0,1,0,678.0,3,0,5,143000
1288,5,988,276.0,1.0,876.0,988,1950,1950,1,1950.0,0.0,6,0,20,80,0,7200,0.0,0,0,246.0,3,0,7,119000
1289,6,1278,240.0,1.0,854.0,854,1954,1954,1,1954.0,0.0,6,0,50,0,0,7200,0.0,0,424,181.0,4,0,5,127500
1290,6,1716,615.0,2.0,858.0,858,2005,2005,2,2005.0,0.0,7,0,60,53,0,8125,0.0,1,858,858.0,3,0,5,200825
1291,2,498,216.0,1.0,498.0,498,1922,1955,1,1922.0,0.0,3,0,30,0,0,8088,0.0,0,0,498.0,1,0,3,35000
1292,7,2840,1314.0,4.0,1420.0,1420,1978,1978,2,1978.0,168.0,8,2,60,16,0,12511,0.0,1,1420,432.0,4,208,7,292500
1293,6,987,280.0,1.0,483.0,483,1970,1970,1,1987.0,127.0,5,0,160,0,0,1869,0.0,1,504,162.0,2,0,6,106000
1294,4,756,440.0,2.0,660.0,756,1927,1950,1,1945.0,0.0,4,0,30,0,80,9259,0.0,0,0,660.0,2,0,4,85000
1295,8,1712,701.0,3.0,1712.0,1712,2002,2003,2,2002.0,270.0,8,1,20,183,218,16770,1.0,0,0,516.0,3,0,5,286500
1296,6,1069,440.0,2.0,1069.0,1069,1977,1977,2,1977.0,0.0,4,1,120,55,0,4043,0.0,0,0,709.0,2,165,5,127500
1297,7,1335,575.0,2.0,1335.0,1335,2006,2007,2,2007.0,0.0,6,0,20,210,0,9000,0.0,0,0,1335.0,3,0,5,210400
1298,8,1518,588.0,2.0,1518.0,1518,2003,2004,1,2003.0,472.0,6,1,120,140,185,12677,0.0,1,0,300.0,1,0,5,274000
1299,8,1780,612.0,2.0,920.0,920,2007,2007,2,2007.0,0.0,6,1,60,192,0,12852,1.0,1,860,150.0,3,0,5,264966
1300,4,1484,264.0,1.0,771.0,866,1910,1950,2,1910.0,0.0,6,0,50,211,14,10320,0.0,0,504,771.0,3,84,1,50000
1301,5,1652,416.0,1.0,686.0,966,1915,1950,2,1961.0,0.0,7,0,50,0,0,10800,1.0,0,686,0.0,4,0,6,139000
1302,7,2503,564.0,2.0,1223.0,1271,1990,1990,2,1990.0,272.0,7,1,60,99,0,19522,1.0,1,1232,496.0,3,182,5,300000
1303,8,2704,538.0,2.0,1952.0,2000,1972,1995,2,1972.0,0.0,9,3,80,111,269,13860,1.0,1,704,542.0,4,0,7,345000
1304,8,1592,484.0,2.0,1556.0,1592,1994,1995,2,1994.0,519.0,7,1,20,35,120,11927,0.0,0,0,683.0,3,0,5,228000
1305,7,1394,400.0,2.0,384.0,754,2003,2003,2,2003.0,0.0,7,1,80,0,100,11950,0.0,1,640,384.0,3,0,5,165500
1306,4,1328,210.0,1.0,686.0,810,1925,1950,1,1940.0,0.0,8,0,70,172,0,9906,0.0,0,518,686.0,3,0,4,107000
1307,8,1593,682.0,2.0,1593.0,1593,2001,2002,1,2001.0,0.0,5,1,120,120,0,4923,1.0,1,0,440.0,0,224,5,286000
1308,4,720,0.0,0.0,720.0,720,1920,1950,1,1980.0,0.0,4,0,30,523,0,7879,0.0,0,0,225.0,2,0,5,34900
1309,5,912,288.0,1.0,912.0,912,1964,1964,1,1964.0,0.0,5,0,20,0,0,7800,0.0,0,0,0.0,2,0,5,115000
1310,8,1456,400.0,2.0,1273.0,1456,2003,2003,2,2003.0,40.0,7,1,120,20,143,3196,0.0,0,0,1273.0,2,0,5,215000
1311,7,1944,216.0,1.0,672.0,1272,1915,1994,2,1915.0,0.0,8,0,70,28,24,9928,0.0,0,672,672.0,3,0,8,179900
1312,8,1502,528.0,2.0,1488.0,1502,1985,1985,1,1985.0,0.0,4,0,120,54,0,6820,1.0,1,0,0.0,1,140,5,212000
1313,8,2064,527.0,2.0,1074.0,1074,2005,2005,2,2005.0,216.0,7,1,60,119,0,13128,0.0,1,990,1074.0,4,0,5,250000
1314,5,1576,225.0,1.0,1042.0,1042,1928,1950,1,1928.0,0.0,8,1,50,0,0,6240,0.0,0,534,1042.0,3,0,6,149000
1315,6,1658,431.0,2.0,773.0,773,1995,1996,2,1995.0,0.0,8,1,60,84,224,8000,1.0,1,885,554.0,3,0,5,188000
1316,3,713,371.0,1.0,713.0,713,1930,2001,1,1936.0,0.0,5,0,30,75,0,10410,0.0,0,0,713.0,2,0,8,99800
1317,7,2554,704.0,2.0,718.0,1576,1890,1998,1,1996.0,0.0,8,0,70,48,0,10800,0.0,1,978,718.0,3,0,8,159500
1318,7,1374,400.0,2.0,384.0,744,2004,2004,2,2004.0,0.0,7,1,80,0,100,13300,1.0,1,630,58.0,3,0,5,184500
1319,8,2574,868.0,3.0,1482.0,1482,2007,2007,2,2007.0,270.0,10,1,60,148,0,9588,0.0,1,1092,1482.0,3,0,5,276000
1320,6,1548,440.0,2.0,804.0,804,1976,1976,2,1976.0,0.0,7,1,160,0,48,2308,1.0,1,744,248.0,3,0,6,155000
1321,5,1404,504.0,2.0,1188.0,1404,1969,2000,2,1969.0,176.0,7,1,20,16,0,13383,0.0,0,0,594.0,3,0,5,160000
1322,5,1440,480.0,2.0,720.0,720,1964,1964,1,1964.0,0.0,7,1,60,32,0,9350,0.0,1,720,360.0,4,0,6,157500
1323,8,1803,482.0,2.0,1679.0,1803,1994,1995,2,1994.0,0.0,6,2,20,64,129,9892,1.0,1,0,54.0,3,0,5,285000
1324,5,2200,0.0,0.0,1272.0,1272,1900,2003,2,1980.0,0.0,9,0,90,70,0,8777,2.0,2,928,188.0,4,0,7,145900
1325,7,2037,472.0,2.0,672.0,1302,1996,1996,2,1996.0,0.0,8,1,80,33,100,10541,0.0,1,735,672.0,3,0,5,229000
1326,4,896,280.0,1.0,994.5,896,1946,1950,1,1946.0,0.0,4,0,20,0,0,5940,0.0,0,0,474.5,2,0,7,79000
1327,4,1281,580.0,2.0,1151.0,845,1925,1993,2,1978.0,0.0,6,0,50,0,0,10284,1.0,0,436,55.0,1,0,7,128500
1328,8,1976,885.0,3.0,1044.0,1079,1998,1998,2,1998.0,242.0,7,1,60,31,210,9660,1.0,1,897,253.0,3,0,5,286000
1329,6,1608,470.0,2.0,945.0,945,1997,1997,2,1997.0,0.0,7,1,60,30,252,10179,0.0,1,663,98.0,3,0,5,189500
1330,5,1210,616.0,1.0,0.0,1210,1953,1953,1,1953.0,140.0,7,0,20,0,208,9533,0.0,1,0,0.0,2,0,5,102900
1331,5,1612,363.0,1.0,988.0,1030,1950,1997,1,1950.0,0.0,7,0,50,0,0,5830,0.0,1,582,200.0,3,0,6,128500
1332,5,1728,371.0,1.0,1216.0,1216,1953,2004,1,1953.0,0.0,7,1,50,0,200,12099,1.0,0,0,1018.0,3,0,6,156000
1333,8,2482,642.0,3.0,1094.0,1133,2005,2006,2,2005.0,245.0,9,1,60,39,144,12665,0.0,1,1349,1094.0,4,0,5,281213
1334,7,2069,505.0,2.0,585.0,2069,1960,2007,2,1960.0,0.0,9,1,20,0,0,27650,1.0,0,0,160.0,4,0,7,242000
1335,6,1478,498.0,2.0,1478.0,1478,1960,1960,2,1960.0,30.0,6,2,20,40,0,17600,1.0,0,0,208.0,3,0,5,157500
1336,7,1724,616.0,2.0,796.0,806,2003,2004,2,2003.0,190.0,8,1,60,57,168,7162,0.0,1,918,796.0,3,0,5,196500
1337,7,1425,591.0,2.0,1425.0,1425,1998,1998,2,1998.0,0.0,5,0,20,130,0,8685,1.0,0,0,579.0,3,0,5,193000
1338,5,1322,280.0,1.0,672.0,899,1939,1952,1,1939.0,0.0,7,0,50,0,0,6240,1.0,0,423,624.0,4,0,8,132000
1339,7,1428,576.0,2.0,712.0,848,1900,1970,1,1985.0,0.0,7,0,70,0,264,6451,1.0,0,580,504.0,4,0,7,139900
1340,6,1194,312.0,1.0,1194.0,1194,1959,1959,1,1959.0,220.0,6,0,20,0,0,8760,1.0,0,0,1194.0,3,0,6,148000
1341,8,1818,774.0,3.0,895.0,895,2007,2007,2,2007.0,246.0,8,1,60,104,196,12568,1.0,1,923,226.0,3,0,5,281500
1342,8,2956,916.0,3.0,1706.0,1718,2004,2004,2,2004.0,502.0,11,1,60,50,194,13069,0.0,1,1238,1706.0,5,0,5,342000
1343,6,1210,528.0,2.0,1128.0,1210,1975,1975,2,1975.0,257.0,6,0,80,0,0,11080,1.0,0,0,552.0,3,0,6,148000
1344,5,1641,490.0,2.0,1001.0,1001,1972,1972,2,1972.0,0.0,5,1,50,0,0,10759,0.0,0,640,0.0,4,0,4,140000
1345,5,1053,750.0,2.0,1008.0,1053,1958,1991,1,1998.0,85.0,6,0,20,80,0,8973,0.0,1,0,413.0,3,0,7,150000
1346,7,2125,576.0,2.0,1064.0,1064,1996,1997,2,1996.0,0.0,12,2,60,0,168,10990,1.0,1,1061,213.0,4,0,5,279500
1347,6,1072,525.0,2.0,547.0,1072,2005,2005,1,2005.0,76.0,5,0,180,44,0,3675,1.0,0,0,80.0,2,0,5,140000
1348,6,1664,616.0,2.0,1664.0,1664,1978,1978,2,1978.0,0.0,10,0,90,0,0,8385,0.0,0,0,1664.0,4,0,5,145000
1349,7,1337,511.0,2.0,1405.0,1337,1999,1999,2,1999.0,0.0,5,1,120,68,203,5858,1.0,0,0,354.0,2,0,5,184000
1350,8,1226,484.0,2.0,1226.0,1226,1978,1978,1,1978.0,0.0,4,1,120,78,223,3880,1.0,0,0,174.0,1,0,6,206000
1351,4,1092,253.0,1.0,546.0,546,1972,1972,1,1972.0,0.0,5,0,160,0,0,1504,0.0,1,546,294.0,3,0,4,85500
1352,6,1660,240.0,1.0,715.0,849,1934,1995,1,1939.0,0.0,6,1,70,0,0,11988,0.0,1,811,389.0,3,0,7,188700
1353,6,1671,484.0,2.0,1427.0,1671,1978,1986,2,1978.0,101.0,7,1,20,55,252,10928,0.0,0,0,1064.0,3,0,6,200000
1354,7,1061,462.0,2.0,1054.0,1061,1990,1991,1,1990.0,0.0,4,0,80,36,114,10778,1.0,1,0,308.0,1,0,6,162000
1355,5,672,240.0,1.0,672.0,672,1940,1997,1,1940.0,0.0,4,0,30,0,168,10200,0.0,0,0,672.0,2,0,8,108000
1356,5,1621,478.0,2.0,1621.0,1621,1975,1975,2,1975.0,161.0,7,2,20,0,0,9373,1.0,0,0,120.0,3,490,7,213000
1357,8,1734,928.0,3.0,1734.0,1734,2007,2007,2,2007.0,328.0,7,1,20,0,0,12085,1.0,0,0,730.0,3,0,5,318000
1358,5,2138,360.0,2.0,849.0,1075,1898,1965,2,1910.0,0.0,11,0,75,156,40,8100,0.0,0,1063,849.0,2,0,5,106000
1359,6,2009,795.0,3.0,672.0,1337,1928,1950,2,1928.0,0.0,8,2,70,42,0,19950,0.0,0,672,672.0,4,180,7,235000
1360,4,1225,0.0,0.0,950.0,1225,1959,1959,1,1980.0,0.0,6,0,20,0,352,9320,1.0,1,0,381.0,3,0,5,128950
1361,6,1362,504.0,2.0,1362.0,1362,1961,1961,1,1961.0,491.0,6,1,20,20,0,10197,1.0,1,0,700.0,3,0,5,163000
1362,5,1134,240.0,1.0,756.0,756,1940,1950,1,1940.0,0.0,7,0,50,0,0,8160,1.0,1,378,444.0,3,0,6,126000
1363,7,2082,484.0,2.0,1362.0,1362,2003,2003,2,2003.0,0.0,6,0,50,238,280,11426,0.0,1,720,1362.0,3,0,5,200000
1364,5,1524,315.0,1.0,874.0,874,1958,1958,1,1958.0,180.0,7,0,50,0,0,11344,0.0,1,650,414.0,3,0,5,144000
1365,5,1800,0.0,0.0,1800.0,1800,1961,1961,2,1980.0,0.0,10,0,90,0,0,8000,0.0,0,0,1800.0,6,0,4,141000
1366,8,2582,758.0,3.0,1389.0,1411,1998,1999,2,1998.0,0.0,9,1,60,60,286,11002,1.0,1,1171,341.0,4,0,5,322500
1367,7,1661,598.0,2.0,1649.0,1661,1998,1998,2,1998.0,442.0,6,0,20,34,0,12137,0.0,0,0,1649.0,3,0,5,224900
1368,5,1576,528.0,2.0,1324.0,1072,1923,2004,1,1923.0,0.0,6,1,70,312,0,21384,2.0,1,504,15.0,3,0,6,223500
1369,4,960,288.0,1.0,672.0,960,1956,1956,1,1956.0,0.0,5,0,20,0,64,8926,0.0,0,0,672.0,3,160,3,112000
1370,6,1604,470.0,2.0,926.0,926,1997,1998,2,1997.0,0.0,7,1,60,36,0,8702,0.0,1,678,220.0,3,0,5,187500
1371,1,904,0.0,0.0,683.0,904,1922,1950,0,1980.0,0.0,4,0,30,0,0,10020,1.0,1,0,333.0,1,0,1,61000
1372,6,1196,528.0,2.0,684.0,684,1920,2000,1,2005.0,0.0,7,0,50,46,0,12354,0.0,0,512,684.0,3,0,8,110000
1373,3,729,0.0,0.0,270.0,729,1935,2003,1,1980.0,0.0,5,0,30,0,0,4130,0.0,0,0,270.0,2,0,6,52000
1374,6,1362,460.0,2.0,1362.0,1362,2005,2006,2,2005.0,256.0,6,1,120,28,192,6289,1.0,0,0,600.0,2,0,5,207000
1375,5,1964,0.0,0.0,940.0,1024,1911,1950,1,1980.0,0.0,7,0,70,192,0,8525,0.0,1,940,940.0,4,0,6,130000
1376,4,1296,516.0,2.0,0.0,1296,1967,1967,2,1967.0,0.0,6,0,90,0,0,10791,0.0,0,0,0.0,2,0,5,90000
1377,5,1287,440.0,2.0,624.0,624,1992,1992,1,2001.0,0.0,6,0,60,0,150,10429,0.0,1,663,294.0,3,0,5,130000
1378,5,1252,576.0,2.0,504.0,936,1908,1991,1,1986.0,0.0,5,0,50,0,104,7438,0.0,0,316,504.0,3,0,8,127000
1379,9,1905,788.0,3.0,1905.0,1905,2006,2006,2,2006.0,302.0,8,1,20,191,0,11670,0.0,0,0,1905.0,3,0,5,320000
1380,5,1130,720.0,2.0,1120.0,1130,1920,1950,1,1970.0,0.0,5,1,30,0,229,10800,1.0,0,0,299.0,2,0,6,120000
1381,7,1659,484.0,2.0,831.0,831,2004,2004,2,2004.0,122.0,8,0,60,68,144,11920,0.0,1,828,831.0,3,0,5,181000
1382,4,894,400.0,2.0,894.0,894,1954,1954,1,1999.0,0.0,5,0,20,0,0,9450,0.0,0,0,342.0,3,0,5,110000
1383,4,1701,0.0,0.0,600.0,1101,1920,1950,2,1980.0,0.0,8,0,190,0,0,7627,0.0,0,600,600.0,4,0,6,94550
1384,4,869,0.0,0.0,440.0,869,1923,1958,1,1980.0,0.0,4,0,30,0,0,5900,0.0,0,0,440.0,2,0,7,85500
1385,5,1008,678.0,2.0,923.0,1008,1977,1977,1,1977.0,144.0,4,1,85,66,201,9129,1.0,0,0,0.0,1,0,5,153500
1386,3,1733,452.0,2.0,0.0,1733,1955,1955,2,1955.0,0.0,8,1,20,0,0,13680,0.0,0,0,0.0,4,0,5,139600
1387,5,1568,440.0,2.0,1568.0,1568,1967,1967,1,1967.0,0.0,7,0,20,40,160,9600,0.0,1,0,1568.0,3,0,5,143000
1388,8,3238,666.0,3.0,2033.0,2053,1995,1996,2,1996.0,579.0,9,1,50,86,283,14720,1.0,1,1185,1217.0,4,0,5,410000
1389,6,1772,492.0,2.0,928.0,928,1998,1998,2,1998.0,120.0,7,1,60,96,150,8750,1.0,1,844,322.0,3,0,5,200000
1390,5,864,312.0,1.0,864.0,864,1967,1967,1,1967.0,0.0,5,0,20,0,0,7130,0.0,0,0,216.0,2,0,6,130000
1391,6,1639,240.0,1.0,747.0,892,1946,1950,1,1946.0,0.0,6,1,60,50,0,9350,0.0,1,747,405.0,3,0,7,154400
1392,8,2715,831.0,2.0,1142.0,1175,1976,1996,3,1994.0,289.0,11,2,60,204,0,8963,0.0,1,1540,487.0,4,0,9,299800
1393,5,1112,226.0,1.0,585.0,687,1934,1950,2,1934.0,0.0,6,0,50,0,0,9780,1.0,0,425,585.0,4,0,3,63000
1394,5,1347,551.0,2.0,1347.0,1347,1957,1957,1,1957.0,0.0,6,0,20,0,0,5805,1.0,0,0,0.0,3,0,7,143000
1395,5,964,784.0,2.0,964.0,964,1961,1961,1,1985.0,56.0,5,1,20,0,170,8243,0.0,0,0,264.0,3,0,7,137500
1396,6,2872,619.0,2.0,1330.0,1542,1977,1995,2,1977.0,424.0,11,1,60,282,550,12227,1.0,1,1330,434.0,4,0,7,272000
1397,6,1167,400.0,2.0,1158.0,1167,1992,1992,2,1992.0,106.0,6,0,20,26,120,9248,1.0,0,0,598.0,3,0,6,173000
1398,7,1524,478.0,2.0,1524.0,1524,1979,1979,2,1979.0,0.0,7,2,20,0,140,20270,1.0,0,0,925.0,3,0,6,245000
1399,5,936,672.0,2.0,936.0,936,1980,1980,1,1980.0,180.0,4,0,90,0,49,7200,1.0,0,0,0.0,2,0,5,140000
1400,7,2696,792.0,3.0,1264.0,1282,2007,2007,2,2007.0,220.0,10,1,60,184,120,9965,1.0,1,1414,280.0,4,168,5,383970
1401,4,1482,609.0,2.0,954.0,1482,1954,1968,2,1956.0,60.0,6,1,20,30,0,16012,0.0,0,0,263.0,3,0,4,125000
1402,5,768,396.0,2.0,768.0,768,1972,2007,1,1988.0,0.0,5,0,85,0,58,8445,1.0,0,0,112.0,2,0,7,133000
1403,8,1468,898.0,3.0,1468.0,1468,2008,2009,2,2008.0,72.0,6,1,20,150,210,9612,0.0,0,0,1468.0,3,0,5,244600
1404,5,1044,372.0,2.0,912.0,1044,1968,1968,1,1990.0,0.0,5,1,20,48,200,10180,0.0,1,0,168.0,3,0,6,139000
1405,5,1036,312.0,1.0,1036.0,1036,1953,1953,1,1953.0,88.0,5,0,20,24,120,7584,0.0,0,0,505.0,3,0,5,112900
1406,5,1360,330.0,1.0,680.0,680,1910,2003,1,1910.0,0.0,6,0,70,50,192,4800,0.0,0,680,680.0,2,0,5,111000
1407,6,1392,458.0,2.0,1392.0,1392,1957,1957,1,1957.0,387.0,6,2,20,0,0,11900,1.0,1,0,352.0,3,192,5,166000
1408,7,1950,576.0,2.0,975.0,975,1997,1998,2,1997.0,1600.0,7,1,60,10,0,7399,0.0,1,975,326.0,3,198,5,239000
